"_id","title","summary","username","img"
"4453","五一活动结果","FOFA平台五一活动圆满结束，感谢各位FOFA会员对本次活动的支持，在这里向大家公布国庆活动结果。","xiannv","/avatar/uploads/attach/image/c0b28e48baa1cda6cca6d13962f1e674/51.jpg"
"4454","年度大型攻防实战全景：红蓝深度思考及多方联合推演","本文源起大家对现在以及未来网络安全产业的深度思考，产业和行业都在持续寻找真正的安全能力者，无论甲乙双方、红蓝双方对攻防的理解都存在一定的错位、局限、片...","xiannv","/avatar/uploads/attach/image/d07b91c1eb9d321c5b09da8eb08f4c34/1.jpg"
"4465","Goby内测版1.6.154发布 | 攻防实战版来了","Goby此次更新：新增及完善漏洞10条，新增主题模板2套，并修复了VPN扫描及漏洞验证问题。这波给大家的节奏很明显：一把Goby，一把梭。","xiannv","/avatar/uploads/attach/image/58534431afe5adf7b863cb5ae8f9382b/1.jpg"
"4472","【安全通报】用友NC反序列化远程命令执行漏洞","2020年6月4日，有国内安全组织披露用友NC存在反序列化远程命令执行“0-Day”漏洞。攻击者通过构造特定的HTTP请求，可以成功利用漏洞在目标服务器上执行任意命令，...","xiannv","/avatar/uploads/attach/image/340666fcb90025c0b6431430251e0444/1.png"
"4473","一场挫败的网络攻击敲响供水系统安全警钟","5月28日，以色列国家网络安全负责人公开承认，该国4月份挫败了对其供水系统的大规模网络攻击。一场险些危害公众健康、引发人道灾难的网络攻击，披露出针对供水系...","匿名者","/avatar/uploads/attach/image/a38a3582faa44881b15ac45c3d216637/1.png"
"4475","微博泄露数据被美国情报公司购得","关于微博5亿账户手机号以及对应uid的数据泄露事件，想必都知道的差不多了，事到如今，每一次重大的数据泄露，总有人会去购买，尤其是这种能够窥探相当一部分中国...","匿名者","/avatar/uploads/attach/image/bcfd3d8ad5c4b700a6e29ce0c97cc27c/1.png"
"4476","【安全通报】SMB v1远程代码执行漏洞 （CVE-2020-1301）","近日，微软发布补丁修复了一个标注为远程代码执行的SMB v1漏洞：CVE-2020-1301，漏洞影响Win7-Win10的所有版本。经分析，该漏洞发生在srv驱动模块解析SMB相关协...","xiannv","/avatar/uploads/attach/image/7062762c964bb4f66122199be61bf097/22.jpg"
"4479","FOFA资产梳理利器升级预告","本次功能升级，仅面向小范围用户测试在开始本次谈话前，我们想先问个问题：大家在使用过程中有没有遇到这样...","xiannv","/avatar/uploads/attach/image/8548743a387e2c876491b2c06f185f2a/头图2.png"
"4491","Goby内测版1.7.186发布 | 开放插件市场，共享社区力量","1000+设备指纹规则更新，以及Goby终于发布了年度第二个里程碑功能：插件市场，不但打通了FOFA查询及MSF利用等模块，更开放了API支持用户自定义插件。自此，Goby...","xiannv","/avatar/uploads/attach/image/a0dabb4ef52bd8a92ea8f2cf8d5c749e/1.png"
"4492","Treck 0Day漏洞影响全球数亿物联网设备","研究人员在Treck开发的TCP / IP软件库中发现了19个新的零日漏洞。名为Ripple20，这些漏洞具有允许控制联网设备的潜力。我国相关安全机关已于近日要求各应急单位""...","0nise","/avatar/uploads/attach/image/18b0a064e29d763f8bcf61f1d506ba3b/1.png"
"4520","FOFA五周年活动 | 五重礼感恩回馈","感恩一起走过的时光，FOFA与我们的5年。纪念五周年，惊喜活动开启。","匿名者","/avatar/uploads/attach/image/2ddc61b4d11ed22e9508f35f5bdea81a/aa.jpg"
