"_id","title","desc","date","img","tags","nickname"
"212739","冰蝎，从入门到魔改（续）","本篇首先简单介绍一下上一篇文章中的通用流量特征点及擦除后的效果，再着重介绍在对""冰蝎""JSP 版和 ASP 版的魔改中碰到的问题及流量监测/规避的方法思路。","2020/8/4 15:30:35","https://p4.ssl.qhimg.com/t01a189849544d46a11.png","Web安全","酒仙桥六号部队"
"212758","伪装成抖音国际版Tiktok的短信蠕虫","近期安全员监测到一款仿冒Tiktok的短信蠕虫，该短信蠕虫最明显的特点就是针对Android系统版本高于6.0以上的设备。","2020/8/5 10:00:13","https://p1.ssl.qhimg.com/t0195db8a66ae7fb695.jpg","恶意活动","暗影安全实验室"
"212808","第三届CBCTF官方WP","第三届CBCTF官方WP。","2020/8/7 15:30:32","https://p2.ssl.qhimg.com/t011a3d7483ec605335.jpg","CTF","0RAYS"
"212809","W&MCTF-0RAYS","WMCTF Writeup，肝到了第七名。","2020/8/5 15:30:16","https://p3.ssl.qhimg.com/t01608653c797383d8b.png","CTF","0RAYS"
"212815","关于Windows漏洞利用堆风水的思考","Windows有关堆的代码是操作系统中最重要的一部分代码，在Window7中，它用LFH(Low Fragmentation Heap)取代了之前Windows XP版本中的lookaside。","2020/8/5 14:30:22","https://p0.ssl.qhimg.com/t01c608b003f31f3c66.png","Windows/系统安全","红豚工作室"
"212897","Java安全编码之sql注入","Java安全编码会是一个系列的文章。此文章为该系列的第一篇。","2020/8/6 10:30:20","https://p4.ssl.qhimg.com/t0154166c8cb8f70210.jpg","漏洞分析/Web安全/代码审计","云影实验室"
"212929","安全快讯12 | 安全启动存在严重漏洞，几乎所有Windows设备受影响","高考报考这事，可能还真没“捷径”；高风险漏洞BootHole（CVE-2020-10713）可能影响所有Linux和Windows设备。","2020/8/6 20:00:25","https://p4.ssl.qhimg.com/t019011e126eba6e168.png","Windows/报考防骗","360手机卫士"
"212984","WebLogic coherence UniversalExtractor 反序列化 (CVE-2020-14645) 漏洞分析","Oracle七月发布的安全更新中，包含了一个Weblogic的反序列化RCE漏洞，编号CVE-2020-14645，CVS评分9.8。","2020/8/6 10:00:42","https://p1.ssl.qhimg.com/t016dc0b4c2f4336362.jpg","漏洞分析","知道创宇404实验室"
"212986","使用签名驱动移除内核回调","创建该PoC的目的是了解驱动漏洞利用程序的强大功能，以及EDR如何使用内核回调以防止恶意软件的攻击。","2020/8/6 15:29:39","https://p4.ssl.qhimg.com/t01ee99f02ff0b23b3f.png","漏洞分析/系统安全","0x77cat"
"213024","UCTF2016 twi Writeup","从题目来看，本题目应该是UCTF 2016中的题目，可能是由于笔者的搜索能力还有待提高，没有能够找到相关的Writeup。所以，本次只能自己摸着石头过河了。","2020/8/6 14:30:13","https://p0.ssl.qhimg.com/t01e1dd071ec3c78531.png","CTF","simonthecoder"
"213074","Weblogic 远程命令执行漏洞（CVE-2020-14644）分析","本文基于互联网公开的 POC 进行复现、分析，最终实现无任何限制的 defineClass + 实例化，进行实现 RCE。","2020/8/6 15:00:20","https://p3.ssl.qhimg.com/t01c72ff8aca9e150e9.jpg","漏洞分析/Web安全/Weblogic","白帽汇安全研究院"
"213133","CVE-2020-4450：WebSphere远程代码执行漏洞分析","2020年06月08日，360CERT监测到 IBM官方发布了 WebSphere远程代码执行 的风险通告，该漏洞编号为 CVE-2020-4450，漏洞等级：严重，漏洞评分：9.8分。","2020/8/6 16:00:57","https://p0.ssl.qhimg.com/t01d9fc15d4adf3294f.png","漏洞分析","360CERT安全通告"
"213235","php源码分析 require_once 绕过不能重复包含文件的限制","众所周知，在php中，require_once在调用时php会检查该文件是否已经被包含过，如果是则不会再次包含，那么我们可以尝试绕过这个机制吗？不写入webshell只读文件有办法吗？","2020/8/7 10:30:23","https://p4.ssl.qhimg.com/t012720deefbf6d74f4.png","PHP/符号链接/源码审计/require_once","littlefisher"
"213236","破一桩疑案——硬件错误","这次分析的问题 ，与熊力书中遇到的一个案例特别类似，分析之余，发现还是有很多思路以及很多新奇的知识可以记录下来，与君分享。","2020/8/7 14:30:24","https://p2.ssl.qhimg.com/t012588e0e88d52eed5.png","windbg/dmp/硬件错误/cpuid/erms","void *"
"213248","Weblogic 远程命令执行漏洞（CVE-2020-14645）分析","近期公布的关于 Weblogic 的反序列化RCE漏洞 CVE-2020-14645，是对 CVE-2020-2883的补丁进行绕过。","2020/8/7 10:00:28","https://p3.ssl.qhimg.com/t01c72ff8aca9e150e9.jpg","漏洞分析/Web安全/Weblogic","白帽汇安全研究院"
"213385","可以找刺激的不可描述“群”，怪让人脸红心跳的（上）","不法分子利用“虚假”色情诱导用户支付进群的诈骗趋势，即通过网络散播交友、色情服务等小广告，以此为诱饵骗取用户扫描二维码“付费进群”的方式进行诈骗。","2020/8/7 20:00:48","https://p2.ssl.qhimg.com/t01710f9259f0c4ec05.png","微信明雷","360手机卫士"
